               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 165,             0.02591,             0.01002,           0.0017707,              0.4496,             0.49682,              0.4579,             0.23905,            0.044246,             0.01217,            0.012906,            0.004588,            0.004588,            0.004588
                 166,            0.024418,            0.009181,           0.0015116,             0.46473,              0.4798,             0.45053,             0.23096,            0.043462,            0.012412,            0.017676,            0.004555,            0.004555,            0.004555
                 167,            0.025144,            0.011157,           0.0016525,             0.54442,             0.50639,             0.47732,             0.25187,            0.042402,            0.012095,            0.017573,            0.004522,            0.004522,            0.004522
                 168,            0.025261,            0.010517,           0.0014857,             0.53696,             0.48916,             0.45702,             0.23083,            0.043187,            0.012103,            0.014437,            0.004489,            0.004489,            0.004489
                 169,            0.024071,            0.010456,           0.0017026,             0.53547,             0.43153,             0.46498,             0.23716,            0.044993,            0.012561,            0.016075,            0.004456,            0.004456,            0.004456
                 170,            0.023683,           0.0094471,           0.0014473,             0.44167,             0.50927,             0.46555,             0.22181,            0.044878,            0.012058,             0.01602,            0.004423,            0.004423,            0.004423
                 171,            0.025346,            0.011828,           0.0040894,              0.7656,             0.46198,             0.48149,             0.22332,             0.04531,             0.01162,            0.013367,             0.00439,             0.00439,             0.00439
                 172,            0.023915,            0.009478,           0.0018811,              0.6369,             0.51171,             0.46048,             0.21806,            0.046641,            0.012104,            0.016361,            0.004357,            0.004357,            0.004357
                 173,            0.024915,            0.011232,           0.0016687,             0.77864,             0.43722,              0.4679,             0.23685,             0.04556,            0.012208,            0.016191,            0.004324,            0.004324,            0.004324
                 174,            0.023992,           0.0094678,           0.0013139,             0.44131,             0.39205,             0.43541,             0.20628,            0.047683,            0.012749,            0.014424,            0.004291,            0.004291,            0.004291
                 175,            0.026035,            0.010219,           0.0022644,             0.45895,             0.44972,             0.43505,             0.19657,            0.046835,            0.012599,            0.011921,            0.004258,            0.004258,            0.004258
                 176,            0.024623,           0.0098862,           0.0015996,             0.51103,             0.46706,              0.4405,              0.2111,            0.045628,            0.012086,            0.010721,            0.004225,            0.004225,            0.004225
                 177,            0.025044,            0.010437,           0.0022421,             0.69715,              0.4879,             0.44096,             0.21035,            0.047148,            0.012167,            0.012069,            0.004192,            0.004192,            0.004192
                 178,            0.024735,            0.010597,           0.0015497,             0.47343,             0.50275,             0.43239,             0.21228,            0.045788,            0.012945,              0.0111,            0.004159,            0.004159,            0.004159
                 179,             0.02489,            0.010294,           0.0028099,             0.44044,             0.49556,             0.45262,             0.23359,            0.046788,            0.013266,            0.011461,            0.004126,            0.004126,            0.004126
                 180,            0.023543,            0.010646,           0.0017655,             0.56478,             0.43518,             0.41735,             0.23793,            0.048794,            0.013726,              0.0119,            0.004093,            0.004093,            0.004093
                 181,            0.024296,            0.010788,           0.0010961,             0.66182,             0.42007,             0.39787,             0.20818,            0.047944,             0.01451,            0.012945,             0.00406,             0.00406,             0.00406
                 182,            0.025386,           0.0099435,           0.0016619,              0.7916,             0.37025,              0.4168,              0.2121,            0.046124,             0.01358,            0.012958,            0.004027,            0.004027,            0.004027
                 183,            0.024366,           0.0097402,           0.0019539,             0.41901,             0.45878,             0.42566,             0.22349,            0.044988,            0.013389,            0.013516,            0.003994,            0.003994,            0.003994
                 184,            0.022133,           0.0089218,           0.0011633,             0.49534,             0.46727,             0.43702,             0.21697,             0.04522,            0.013536,            0.014255,            0.003961,            0.003961,            0.003961
                 185,            0.024304,           0.0098886,           0.0016051,             0.42336,             0.43526,              0.4043,             0.22833,            0.046039,            0.013378,            0.015816,            0.003928,            0.003928,            0.003928
                 186,            0.022454,           0.0089006,           0.0013064,             0.45532,             0.47398,             0.40618,              0.2374,            0.045781,            0.013492,            0.016192,            0.003895,            0.003895,            0.003895
                 187,            0.024634,           0.0095999,             0.00206,             0.51263,             0.51117,             0.45048,             0.24769,            0.046479,            0.013132,            0.016868,            0.003862,            0.003862,            0.003862
                 188,            0.023415,           0.0097223,           0.0013951,             0.51649,             0.49839,             0.45683,             0.25372,            0.045391,            0.013262,            0.016067,            0.003829,            0.003829,            0.003829
                 189,            0.023294,            0.011222,           0.0010043,             0.75227,             0.43947,             0.44279,             0.23676,            0.045661,            0.012783,            0.016844,            0.003796,            0.003796,            0.003796
                 190,            0.022355,           0.0097204,          0.00095037,             0.74239,             0.41974,             0.44739,             0.23964,            0.045656,            0.012782,            0.015719,            0.003763,            0.003763,            0.003763
                 191,            0.023149,           0.0086002,           0.0014749,              0.4569,             0.43564,             0.44781,             0.23773,            0.045816,            0.013225,            0.014305,             0.00373,             0.00373,             0.00373
                 192,            0.025361,           0.0096371,           0.0012856,             0.52575,             0.41322,              0.4416,             0.23655,            0.046031,            0.013662,            0.012967,            0.003697,            0.003697,            0.003697
                 193,            0.023401,           0.0098361,           0.0011085,              0.4511,             0.48837,             0.40975,             0.21597,            0.046842,            0.013828,            0.012106,            0.003664,            0.003664,            0.003664
                 194,            0.021325,           0.0089394,          0.00096319,             0.62713,             0.48779,             0.43277,             0.23541,            0.046246,            0.013431,             0.01195,            0.003631,            0.003631,            0.003631
                 195,             0.02243,            0.010249,           0.0011685,             0.54216,             0.51034,             0.43034,             0.23991,            0.045826,            0.013151,            0.011502,            0.003598,            0.003598,            0.003598
                 196,            0.024033,           0.0098749,           0.0014599,              0.4957,             0.48216,             0.41272,             0.22612,            0.044823,            0.013413,            0.010369,            0.003565,            0.003565,            0.003565
                 197,            0.022948,            0.009482,           0.0011546,             0.56743,             0.49381,             0.42631,             0.22427,            0.045477,            0.013487,            0.010579,            0.003532,            0.003532,            0.003532
                 198,             0.02343,           0.0093376,           0.0010565,              0.7491,             0.42774,             0.43967,             0.24221,            0.045686,            0.014024,            0.011201,            0.003499,            0.003499,            0.003499
                 199,            0.022008,           0.0094671,            0.001414,             0.69048,             0.48948,             0.44795,             0.24792,            0.045465,            0.013157,            0.011523,            0.003466,            0.003466,            0.003466
                 200,             0.02327,           0.0088536,           0.0013621,              0.7768,             0.43485,             0.42916,             0.23219,            0.045066,             0.01283,            0.011533,            0.003433,            0.003433,            0.003433
                 201,            0.020878,           0.0083366,           0.0016867,              0.6361,             0.50026,             0.44451,             0.23802,            0.045605,             0.01329,            0.010952,              0.0034,              0.0034,              0.0034
                 202,            0.022158,           0.0096231,             0.00118,             0.50032,              0.5146,             0.42143,             0.23257,            0.046012,            0.012894,            0.011985,            0.003367,            0.003367,            0.003367
                 203,            0.023208,            0.010306,           0.0027739,             0.52537,              0.5156,             0.43986,              0.2284,            0.046317,            0.012958,            0.014244,            0.003334,            0.003334,            0.003334
                 204,            0.022806,           0.0094334,           0.0012015,              0.5205,              0.5096,             0.46437,             0.23787,            0.045649,            0.013045,            0.013938,            0.003301,            0.003301,            0.003301
                 205,             0.02159,           0.0097919,             0.00116,             0.53064,             0.48999,             0.46154,             0.23557,            0.045317,            0.013047,            0.012488,            0.003268,            0.003268,            0.003268
                 206,            0.020705,           0.0089206,           0.0011744,             0.59314,             0.48978,             0.43217,             0.22017,            0.045725,            0.012871,            0.012913,            0.003235,            0.003235,            0.003235
                 207,            0.020852,            0.009373,           0.0010811,             0.58868,             0.48278,             0.45018,             0.24836,            0.046367,            0.012794,            0.013539,            0.003202,            0.003202,            0.003202
                 208,            0.022024,           0.0090985,          0.00090464,             0.56216,             0.47362,             0.43098,             0.24024,            0.044852,             0.01281,            0.012994,            0.003169,            0.003169,            0.003169
                 209,            0.022257,           0.0090333,           0.0012447,             0.65425,              0.4647,             0.43501,             0.21647,            0.045913,            0.013209,            0.011575,            0.003136,            0.003136,            0.003136
                 210,            0.020459,           0.0096644,           0.0011036,             0.59174,             0.49176,             0.43164,             0.22167,            0.045892,            0.012828,             0.01054,            0.003103,            0.003103,            0.003103
                 211,            0.020557,           0.0085166,           0.0010931,             0.60647,             0.50408,             0.45461,             0.24126,            0.045459,            0.012463,            0.012219,             0.00307,             0.00307,             0.00307
                 212,            0.020635,           0.0082989,           0.0012263,             0.68674,             0.49672,              0.4743,             0.25037,            0.045258,            0.012432,            0.012609,            0.003037,            0.003037,            0.003037
                 213,             0.02134,           0.0099648,           0.0011641,             0.58015,             0.51972,             0.46483,             0.24145,            0.045413,            0.012604,              0.0116,            0.003004,            0.003004,            0.003004
                 214,            0.023045,           0.0081739,           0.0011679,             0.60497,             0.48903,             0.45037,             0.22158,             0.04646,            0.012704,             0.01172,            0.002971,            0.002971,            0.002971
                 215,            0.020892,           0.0091244,            0.001339,             0.75545,             0.40831,              0.4596,             0.22223,            0.046802,            0.013087,            0.011126,            0.002938,            0.002938,            0.002938
                 216,            0.020997,           0.0099051,          0.00084554,             0.71743,             0.44713,             0.43803,             0.22124,            0.046025,            0.012882,            0.011836,            0.002905,            0.002905,            0.002905
                 217,             0.02123,           0.0094694,           0.0012812,             0.71197,             0.47416,              0.4279,             0.21321,            0.045481,            0.012979,            0.012609,            0.002872,            0.002872,            0.002872
                 218,            0.021264,           0.0082629,           0.0028244,             0.51028,             0.52597,             0.44419,             0.23132,            0.045245,            0.013197,            0.012946,            0.002839,            0.002839,            0.002839
                 219,            0.020523,           0.0094226,          0.00097233,             0.65039,             0.49034,             0.43428,             0.22542,            0.046547,            0.013447,            0.012493,            0.002806,            0.002806,            0.002806
                 220,            0.022103,           0.0087969,           0.0015232,             0.62546,             0.47594,             0.40861,             0.22393,            0.045885,            0.013453,            0.013352,            0.002773,            0.002773,            0.002773
                 221,             0.02032,           0.0082064,          0.00077692,             0.66754,             0.47616,             0.44123,             0.24827,            0.046074,             0.01262,            0.012927,             0.00274,             0.00274,             0.00274
                 222,            0.019813,           0.0086367,           0.0017406,             0.63392,              0.4857,             0.44805,             0.24095,            0.045574,            0.012802,             0.01207,            0.002707,            0.002707,            0.002707
                 223,            0.021058,           0.0088376,           0.0012154,             0.70232,              0.4667,             0.44154,             0.23529,            0.046291,            0.012749,            0.011955,            0.002674,            0.002674,            0.002674
                 224,             0.01881,            0.010015,           0.0019627,             0.73362,             0.45832,             0.46737,             0.25296,            0.045614,            0.012766,            0.012379,            0.002641,            0.002641,            0.002641
                 225,            0.018938,           0.0088034,          0.00072183,             0.73263,             0.46591,             0.47824,             0.23565,            0.046347,            0.012819,            0.014405,            0.002608,            0.002608,            0.002608
                 226,             0.02043,           0.0098518,           0.0010863,             0.73265,             0.45978,             0.46728,             0.24703,            0.045153,            0.013161,            0.014608,            0.002575,            0.002575,            0.002575
                 227,            0.020269,           0.0083878,          0.00094104,             0.76793,             0.45791,             0.48041,             0.25273,            0.044907,            0.013248,            0.013612,            0.002542,            0.002542,            0.002542
